,Unnamed: 0,title,link,NBER_ID,authors,authors_links,date,abstract,a_d,links,doi,topics,programs,id
11528,72,The Link Between Manufacturing Growth and Accelerated Services Growth in India,/papers/w19923,19923,"['Rajeev H. Dehejia', 'Arvind Panagariya']","['/people/rajeev_dehejia', '/people/arvind_panagariya']",February 2014,,,,,,,
11529,73,Can Intangible Capital Explain Cyclical Movements in the Labor Wedge?,/papers/w19900,19900,"['Francois Gourio', 'Leena Rudanko']","['/people/francois_gourio', '/people/leena_rudanko']",February 2014,,,,,,,
11530,74,"Acquisitions, Productivity, and Profitability: Evidence from the Japanese Cotton Spinning Industry",/papers/w19901,19901,"['Serguey Braguinsky', 'Atsushi Ohyama', 'Tetsuji Okazaki', 'Chad Syverson']","['/people/serguey_braguinsky', '/people/atsushi_ohyama', '/people/tetsuji_okazaki', '/people/chad_syverson']",February 2014,,,,,,,
11531,75,Efficiency versus Equity in the Allocation of Medical Specialty Training Positions in Spain: A Health Policy Simulation Based on a Discrete Choice Model,/papers/w19896,19896,"['Jeffrey E. Harris', 'Beatriz G. López-Valcárcel', 'Patricia Barber', 'Vicente Ortún']","['/people/jeffrey_harris', '/people/beaglv', '/people/patricia_barber', '/people/vicente_ortun']",February 2014,,,,,,,
11532,76,An Optimizing Neuroeconomic Model of Discrete Choice,/papers/w19897,19897,['Michael Woodford'],['/people/michael_woodford'],February 2014,,,,,,,
11533,77,Are Chinese Markets for Manufactured Products More Competitive than in the US?: A Comparison of China -US Industrial Concentration Ratios,/papers/w19898,19898,"['Jun Wang', 'John Whalley']","['/people/jun_wang', '/people/john_whalley']",February 2014,,,,,,,
11534,78,Optimal Tax Progressivity: An Analytical Framework,/papers/w19899,19899,"['Jonathan Heathcote', 'Kjetil Storesletten', 'Giovanni L. Violante']","['/people/jonathan_heathcote', '/people/kjetil_storesletten', '/people/giovanni_violante']",February 2014,,,,,,,
11535,79,Search Frictions and Market Power in Negotiated Price Markets,/papers/w19883,19883,"['Jason Allen', 'Robert Clark', 'Jean-François Houde']","['/people/jason_allen', '/people/robertclark', '/people/jean-francois_houde']",February 2014,,,,,,,
11536,80,"The Demise of U.S. Economic Growth: Restatement, Rebuttal, and Reflections",/papers/w19895,19895,['Robert J. Gordon'],['/people/robert_gordon'],February 2014,,,,,,,
11537,81,"A New Approach to Solving the Colonial Monetary Puzzle: Evidence from New Jersey, 1709-1775",/papers/w19903,19903,['Farley Grubb'],['/people/farley_grubb'],February 2014,,,,,,,
11538,82,The Role of Health in Retirement,/papers/w19902,19902,"['Alan L. Gustman', 'Thomas L. Steinmeier']","['/people/alan_gustman', '/people/thomas_steinmeier']",February 2014,,,,,,,
11539,83,Regulatory Redistribution in the Market for Health Insurance,/papers/w19904,19904,['Jeffrey Clemens'],['/people/jeffrey_clemens'],February 2014,,,,,,,
11540,84,Collaborating With People Like Me: Ethnic co-authorship within the US,/papers/w19905,19905,"['Richard B. Freeman', 'Wei Huang']","['/people/richard_freeman', '/people/wei_huang']",February 2014,,,,,,,
11541,85,"Could a Website Really Have Doomed the Health Exchanges? Multiple Equilibria, Initial Conditions and the Construction of the Fine",/papers/w19835,19835,"['Florian Scheuer', 'Kent Smetters']","['/people/florian_scheuer', '/people/kent_smetters']",February 2014,,,,,,,
11542,86,Risk Aversion and the Desirability of Attenuated Legal Change,/papers/w19879,19879,['Steven Shavell'],['/people/steven_shavell'],February 2014,,,,,,,
11543,87,Media Bias in the Marketplace: Theory,/papers/w19880,19880,"['Matthew Gentzkow', 'Jesse M. Shapiro', 'Daniel F. Stone']","['/people/matthew_gentzkow', '/people/jesse_shapiro', '/people/daniel__stone']",February 2014,,,,,,,
11544,88,"Coal, Smoke, and Death: Bituminous Coal and American Home Heating",/papers/w19881,19881,"['Alan Barreca', 'Karen Clay', 'Joel Tarr']","['/people/alan_barreca', '/people/karen_clay', '/people/joel_tarr']",February 2014,,,,,,,
11545,89,Does Female Empowerment Promote Economic Development?,/papers/w19888,19888,"['Matthias Doepke', 'Michèle Tertilt']","['/people/matthias_doepke', '/people/michele_tertilt']",February 2014,,,,,,,
11546,90,"Short-run Effects of Job Loss on Health Conditions, Health Insurance, and Health Care Utilization",/papers/w19884,19884,"['Jessamyn Schaller', 'Ann Huff Stevens']","['/people/jessamyn_schaller', '/people/ann_stevens']",February 2014,,,,,,,
11547,91,A Macroeconomic Framework for Quantifying Systemic Risk,/papers/w19885,19885,"['Zhiguo He', 'Arvind Krishnamurthy']","['/people/zhiguo_he', '/people/arvind_krishnamurthy']",February 2014,,,,,,,
11548,92,Is Increased Price Flexibility Stabilizing? Redux,/papers/w19886,19886,"['Saroj Bhattarai', 'Gauti Eggertsson', 'Raphael Schoenle']","['/people/saroj_bhattarai', '/people/gauti_eggertsson', '/people/raphael_schoenle']",February 2014,,,,,,,
11549,93,Effects of Index-Fund Investing on Commodity Futures Prices,/papers/w19892,19892,"['James D. Hamilton', 'Jing Cynthia Wu']","['/people/james_hamilton', '/people/jing_wu']",February 2014,,,,,,,
11550,94,Are Chinese Growth and Inflation Too Smooth? Evidence from Engel Curves,/papers/w19893,19893,"['Emi Nakamura', 'Jón Steinsson', 'Miao Liu']","['/people/emi_nakamura', '/people/jon_steinsson', '/people/miao_liu']",February 2014,,,,,,,
11551,95,"Young, Restless and Creative: Openness to Disruption and Creative Innovations",/papers/w19894,19894,"['Daron Acemoglu', 'Ufuk Akcigit', 'Murat Alp Celik']","['/people/daron_acemoglu', '/people/ufuk_akcigit', '/people/murat_celik']",February 2014,,,,,,,
11552,96,Central Clearing and Collateral Demand,/papers/w19890,19890,"['Darrell Duffie', 'Martin Scheicher', 'Guillaume Vuillemey']","['/people/darrell_duffie', '/people/mscheicher', '/people/gvuillemey']",February 2014,,,,,,,
11553,97,Measuring the ''World'' Real Interest Rate,/papers/w19887,19887,"['Mervyn King', 'David Low']","['/people/mervyn_king', '/people/david_low']",February 2014,,,,,,,
11554,98,Default and Repayment Among Baccalaureate Degree Earners,/papers/w19882,19882,"['Lance J. Lochner', 'Alexander Monge-Naranjo']","['/people/lance_lochner', '/people/alexander_monge-naranjo']",February 2014,,,,,,,
11555,99,Scale and Skill in Active Management,/papers/w19891,19891,"['Lubos Pastor', 'Robert F. Stambaugh', 'Lucian A. Taylor']","['/people/lubos_pastor', '/people/robert_stambaugh', '/people/lucian_taylor']",February 2014,,,,,,,
11556,0,"Health, Financial Incentives, and Early Retirement: Micro-Simulation Evidence for Germany",/papers/w19889,19889,"['Hendrik Juerges', 'Lars Thiel', 'Tabea Bucher-Koenen', 'Johannes Rausch', 'Morten Schuth', 'Axel Boersch-Supan']","['/people/hendrik_juerges', '/people/lthiel', '/people/bucher-koenen', '/people/johannes_rausch', '/people/morten_schuth', '/people/axel_boersch-supan']",February 2014,,,,,,,
11557,1,"Exporter Dynamics, Firm Size and Growth, and Partial Year Effects",/papers/w19865,19865,"['Andrew B. Bernard', 'Renzo Massari', 'Jose-Daniel Reyes', 'Daria Taglioni']","['/people/andrew_bernard', '/people/renzo_massari', '/people/jose-daniel_reyes', '/people/daria_taglioni']",January 2014,,,,,,,
11558,2,Age and Scientific Genius,/papers/w19866,19866,"['Benjamin Jones', 'E.J. Reedy', 'Bruce A. Weinberg']","['/people/benjamin_jones', '/people/erik_reedy', '/people/bruce_weinberg']",January 2014,,,,,,,
11559,3,"Management Practices, Relational Contracts, and the Decline of General Motors",/papers/w19867,19867,"['Susan Helper', 'Rebecca Henderson']","['/people/susan_helper', '/people/rebecca_henderson']",January 2014,,,,,,,
11560,4,Political Reservations and Women's Entrepreneurship in India,/papers/w19868,19868,"['Ejaz Ghani', 'William R. Kerr', ""Stephen D. O'Connell""]","['/people/ejaz_ghani', '/people/william_kerr', '/people/stephen_d_oconnell']",January 2014,,,,,,,
11561,5,"Divorce Risk, Wages, and Working Wives: A Quantitative Life-Cycle Analysis of Female Labor Force Participation",/papers/w19869,19869,"['Raquel Fernández', 'Joyce C. Wong']","['/people/raquel_fernandez', '/people/joyce_wong']",January 2014,,,,,,,
11562,6,High Discounts and High Unemployment,/papers/w19871,19871,['Robert E. Hall'],['/people/robert_hall'],January 2014,,,,,,,
11563,7,Intra-national Trade Costs: Measurement and Aggregation,/papers/w19872,19872,"['Delina E. Agnosteva', 'James E. Anderson', 'Yoto V. Yotov']","['/people/delina_agnosteva', '/people/james_anderson', '/people/yoto_yotov']",January 2014,,,,,,,
11564,8,Managing Innovation in a Crowd,/papers/w19852,19852,"['Daron Acemoglu', 'Mohamed Mostagir', 'Asuman Ozdaglar']","['/people/daron_acemoglu', '/people/mohamed_mostagir', '/people/asuman_ozdaglar']",January 2014,,,,,,,
11565,9,"Present-Bias, Procrastination and Deadlines in a Field Experiment",/papers/w19874,19874,"['Alberto Bisin', 'Kyle Hyndman']","['/people/alberto_bisin', '/people/kyle_hyndman']",January 2014,,,,,,,
11566,10,Testing for Information Asymmetries in Real Estate Markets,/papers/w19875,19875,"['Pablo Kurlat', 'Johannes Stroebel']","['/people/pablo_kurlat', '/people/johannes_stroebel']",January 2014,,,,,,,
11567,11,"Revealed Preference, Rational Inattention, and Costly Information Acquisition",/papers/w19876,19876,"['Andrew Caplin', 'Mark Dean']","['/people/andrew_caplin', '/people/mark_dean']",January 2014,,,,,,,
11568,12,The Morphology of Price Dispersion,/papers/w19877,19877,"['Greg Kaplan', 'Guido Menzio']","['/people/greg_kaplan', '/people/guido_menzio']",January 2014,,,,,,,
11569,13,Tobacco Control Campaign in Uruguay: Impact on Smoking Cessation during Pregnancy,/papers/w19878,19878,"['Jeffrey E. Harris', 'Ana Inés Balsa', 'Patricia Triunfo']","['/people/jeffrey_harris', '/people/ana_balsa', '/people/patricia_triunfo']",January 2014,,,,,,,
11570,14,How Risky Are Recessions for Top Earners?,/papers/w19864,19864,"['Fatih Guvenen', 'Greg Kaplan', 'Jae Song']","['/people/fatih_guvenen', '/people/greg_kaplan', '/people/jae_song']",January 2014,,,,,,,
11571,15,A Contribution to the Empirics of Reservation Wages,/papers/w19870,19870,"['Alan B. Krueger', 'Andreas I. Mueller']","['/people/alan_krueger', '/people/andreas_mueller']",January 2014,,,,,,,
11572,16,Loose Knots: Strong versus Weak Commitments to Save for Education in Uganda,/papers/w19863,19863,"['Dean Karlan', 'Leigh L. Linden']","['/people/dean_karlan', '/people/leigh_linden']",January 2014,,,,,,,
11573,17,"Demand Modeling, Forecasting, and Counterfactuals, Part I",/papers/w19859,19859,"['Parag A. Pathak', 'Peng Shi']","['/people/parag_pathak', '/people/peng_shi']",January 2014,,,,,,,
11574,18,The (Surprising) Efficacy of Academic and Behavioral Intervention with Disadvantaged Youth: Results from a Randomized Experiment in Chicago,/papers/w19862,19862,"['Philip J. Cook', 'Kenneth Dodge', 'George Farkas', 'Roland G. Fryer, Jr', 'Jonathan Guryan', 'Jens Ludwig', 'Susan Mayer', 'Harold Pollack', 'Laurence Steinberg']","['/people/philip_cook', '/people/kenneth_dodge', '/people/george_farkas', '/people/roland_fryer', '/people/jonathan_guryan', '/people/jens_ludwig', '/people/susan__mayer', '/people/harold_pollack', '/people/laurence_steinberg']",January 2014,,,,,,,
11575,19,"Lights, Camera,... Income!: Estimating Poverty Using National Accounts, Survey Means, and Lights",/papers/w19831,19831,"['Maxim Pinkovskiy', 'Xavier Sala-i-Martin']","['/people/maxim_pinkovskiy', '/people/xavier_sala-i-martin']",January 2014,,,,,,,
11576,20,Voting to Tell Others,/papers/w19832,19832,"['Stefano DellaVigna', 'John A. List', 'Ulrike Malmendier', 'Gautam Rao']","['/people/stefano_dellavigna', '/people/john_list', '/people/ulrike_malmendier', '/people/gautam_rao']",January 2014,,,,,,,
11577,21,Restoring the Product Variety and Pro-competitive Gains from Trade with Heterogeneous Firms and Bounded Productivity,/papers/w19833,19833,['Robert C. Feenstra'],['/people/robert_feenstra'],January 2014,,,,,,,
11578,22,How Constraining Are Limits to Arbitrage? Evidence from a Recent Financial Innovation,/papers/w19834,19834,"['Alexander Ljungqvist', 'Wenlan Qian']","['/people/alexander_ljungqvist', '/people/wenlan_qian']",January 2014,,,,,,,
11579,23,Cash-on-Hand & College Enrollment: Evidence from Population Tax Data and Policy Nonlinearities,/papers/w19836,19836,"['Dayanand S. Manoli', 'Nicholas Turner']","['/people/dayanand_manoli', '/people/nicholas_turner']",January 2014,,,,,,,
11580,24,"Return of the Solow Paradox? IT, Productivity, and Employment in U.S. Manufacturing",/papers/w19837,19837,"['Daron Acemoglu', 'David Autor', 'David Dorn', 'Gordon H. Hanson', 'Brendan Price']","['/people/daron_acemoglu', '/people/david_autor', '/people/david_dorn', '/people/gordon_hanson', '/people/brendan_price']",January 2014,,,,,,,
11581,25,Advertising and Environmental Stewardship: Evidence from the BP Oil Spill,/papers/w19838,19838,"['Lint Barrage', 'Eric Chyn', 'Justine Hastings']","['/people/lint_barrage', '/people/eric_chyn', '/people/justine_hastings']",January 2014,,,,,,,
11582,26,Anatomy of a Contract Change,/papers/w19849,19849,"['Rajshri Jayaraman', 'Debraj Ray', 'Francis de Vericourt']","['/people/rajshri_jayaraman', '/people/debraj_ray', '/people/francis_de_vericourt']",January 2014,,,,,,,
11583,27,Does Greater Inequality Lead to More Household Borrowing? New Evidence from Household Data,/papers/w19850,19850,"['Olivier Coibion', 'Yuriy Gorodnichenko', 'Marianna Kudlyak', 'John Mondragon']","['/people/olivier_coibion', '/people/yuriy_gorodnichenko', '/people/marianna_kudlyak', '/people/john_mondragon']",January 2014,,,,,,,
11584,28,Equalizing Superstars: The Internet and the Democratization of Education,/papers/w19851,19851,"['Daron Acemoglu', 'David Laibson', 'John A. List']","['/people/daron_acemoglu', '/people/david_laibson', '/people/john_list']",January 2014,,,,,,,
11585,29,China's Regional and Bilateral Trade Agreements,/papers/w19853,19853,"['Chunding Li', 'Jing Wang', 'John Whalley']","['/people/li_chunding', '/people/jing_wang', '/people/john_whalley']",January 2014,,,,,,,
11586,30,International Liquidity and Exchange Rate Dynamics,/papers/w19854,19854,"['Xavier Gabaix', 'Matteo Maggiori']","['/people/xavier_gabaix', '/people/matteo_maggiori']",January 2014,,,,,,,
11587,31,Where is the Land of Opportunity? The Geography of Intergenerational Mobility in the United States,/papers/w19843,19843,"['Raj Chetty', 'Nathaniel Hendren', 'Patrick Kline', 'Emmanuel Saez']","['/people/raj_chetty', '/people/nathan_hendren', '/people/patrick_kline', '/people/emmanuel_saez']",January 2014,,,,,,,
11588,32,"Firm Age, Investment Opportunities, and Job Creation",/papers/w19845,19845,"['Manuel Adelino', 'Song Ma', 'David T. Robinson']","['/people/manuel_adelino', '/people/song_ma', '/people/david_robinson']",January 2014,,,,,,,
11589,33,Microcredit Impacts: Evidence from a Randomized Microcredit Program Placement Experiment by Compartamos Banco,/papers/w19827,19827,"['Manuela Angelucci', 'Dean Karlan', 'Jonathan Zinman']","['/people/manuela_angelucci', '/people/dean_karlan', '/people/jonathan_zinman']",January 2014,,,,,,,
11590,34,Social Implications of Fiscal Policy Responses During Crises,/papers/w19828,19828,"['Carlos A. Vegh', 'Guillermo Vuletin']","['/people/carlos_vegh', '/people/guillermo_vuletin']",January 2014,,,,,,,
11591,35,The Future of U.S. Economic Growth,/papers/w19830,19830,"['John G. Fernald', 'Charles I. Jones']","['/people/john_fernald', '/people/charles_jones']",January 2014,,,,,,,
11592,36,How Johnson Fought the War on Poverty: The Economics and Politics of Funding at the Office of Economic Opportunity,/papers/w19860,19860,"['Martha J. Bailey', 'Nicolas J. Duquette']","['/people/martha_bailey', '/people/nicolas_duquette']",January 2014,,,,,,,
11593,37,Using the Pareto Distribution to Improve Estimates of Topcoded Earnings,/papers/w19846,19846,"['Philip Armour', 'Richard V. Burkhauser', 'Jeff Larrimore']","['/people/philip_armour', '/people/richard_burkhauser', '/people/jeff_larrimore']",January 2014,,,,,,,
11594,38,General Equilibrium Impacts of a Federal Clean Energy Standard,/papers/w19847,19847,"['Lawrence H. Goulder', 'Marc A. C. Hafstead', 'Roberton C. Williams III']","['/people/lawrence_goulder', '/people/marc_hafstead', '/people/roberton_williams']",January 2014,,,,,,,
11595,39,Under the Thumb of History? Political Institutions and the Scope for Action,/papers/w19848,19848,"['Abhijit Banerjee', 'Esther Duflo']","['/people/abhijit_banerjee', '/people/esther_duflo']",January 2014,,,,,,,
11596,40,"American Colonial Incomes, 1650-1774",/papers/w19861,19861,"['Peter H. Lindert', 'Jeffrey G. Williamson']","['/people/peter_lindert', '/people/jeffrey_williamson']",January 2014,,,,,,,
11597,41,Alcohol Exposure In Utero and Child Academic Achievement,/papers/w19839,19839,"['Stephanie von Hinke Kessler Scholder', 'George L. Wehby', 'Sarah Lewis', 'Luisa Zuccolo']","['/people/stephanie_von_hinke_kessler_scholder', '/people/george_wehby', '/people/sarah_lewis', '/people/luisa_zuccolo']",January 2014,,,,,,,
11598,42,Equilibrium Health Spending and Population Aging in a Model of Endogenous Growth - Will the GDP Share of Health Spending Keep Rising?,/papers/w19856,19856,"['Isaac Ehrlich', 'Yong Yin']","['/people/isaac_ehrlich', '/people/yong_yin']",January 2014,,,,,,,
11599,43,Breaking the Link Between Legal Access to Alcohol and Motor Vehicle Accidents: Evidence from New South Wales,/papers/w19857,19857,"['Jason M. Lindo', 'Peter Siminski', 'Oleg Yerokhin']","['/people/jason_lindo', '/people/peter_siminski', '/people/olegyer']",January 2014,,,,,,,
11600,44,Two Tales of Adjustment: East Asian Lessons for European Growth,/papers/w19840,19840,"['Anusha Chari', 'Peter Blair Henry']","['/people/anusha_chari', '/people/peter_henry']",January 2014,,,,,,,
11601,45,Can You Leave High School Behind?,/papers/w19842,19842,"['Sandra E. Black', 'Jane Arnold Lincove', 'Jenna Cullinane', 'Rachel Veron']","['/people/sandra_black', '/people/jane_lincove', '/people/jenna_cullinane', '/people/rachel_veron']",January 2014,,,,,,,
11602,46,How Durable are Social Norms? Immigrant Trust and Generosity in 132 Countries,/papers/w19855,19855,"['John F. Helliwell', 'Shun Wang', 'Jinwen Xu']","['/people/john_helliwell', '/people/shun_wang', '/people/jinwenxu']",January 2014,,,,,,,
11603,47,Every Breath You Take - Every Dollar You'll Make: The Long-Term Consequences of the Clean Air Act of 1970,/papers/w19858,19858,"['Adam Isen', 'Maya Rossin-Slater', 'W. Reed Walker']","['/people/adam_isen', '/people/maya_rossin-slater', '/people/reed_walker']",January 2014,,,,,,,
11604,48,Marry Your Like: Assortative Mating and Income Inequality,/papers/w19829,19829,"['Jeremy Greenwood', 'Nezih Guner', 'Georgi Kocharkov', 'Cezar Santos']","['/people/jeremy_greenwood', '/people/nezih_guner', '/people/georgi_kocharkov', '/people/cezar_santos']",January 2014,,,,,,,
11605,49,Does Medical Malpractice Law Improve Health Care Quality?,/papers/w19841,19841,"['Michael Frakes', 'Anupam B. Jena']","['/people/michael_frakes', '/people/anupam_jena']",January 2014,,,,,,,
11606,50,Is the United States Still a Land of Opportunity? Recent Trends in Intergenerational Mobility,/papers/w19844,19844,"['Raj Chetty', 'Nathaniel Hendren', 'Patrick Kline', 'Emmanuel Saez', 'Nicholas Turner']","['/people/raj_chetty', '/people/nathan_hendren', '/people/patrick_kline', '/people/emmanuel_saez', '/people/nicholas_turner']",January 2014,,,,,,,
11607,51,Optimal Trading Ratios for Pollution Permit Markets,/papers/w19780,19780,"['Stephen Holland', 'Andrew J. Yates']","['/people/stephen_holland', '/people/andrew_yates']",January 2014,,,,,,,
11608,52,"The Economics of Online Postsecondary Education: MOOCs, Nonselective Education, and Highly Selective Education",/papers/w19816,19816,['Caroline M. Hoxby'],['/people/caroline_hoxby'],January 2014,,,,,,,
11609,53,Why Has U.S. Policy Uncertainty Risen Since 1960?,/papers/w19826,19826,"['Scott R. Baker', 'Nicholas Bloom', 'Brandice Canes-Wrone', 'Steven J. Davis', 'Jonathan A. Rodden']","['/people/scott_baker', '/people/nick_bloom', '/people/brandice_canes-wrone', '/people/steven_davis', '/people/jonathan_rodden']",January 2014,,,,,,,
11610,54,Linkage of Greenhouse Gas Emissions Trading Systems: Learning from Experience,/papers/w19824,19824,"['Matthew Ranson', 'Robert Stavins']","['/people/matthew_ranson', '/people/robert_stavins']",January 2014,,,,,,,
11611,55,"Incentives, Selection and Productivity in Labor Markets: Evidence from Rural Malawi",/papers/w19825,19825,"['Raymond P. Guiteras', 'B. Kelsey Jack']","['/people/raymond_guiteras', '/people/kelsey_jack']",January 2014,,,,,,,
11612,56,Using School Choice Lotteries to Test Measures of School Effectiveness,/papers/w19803,19803,['David J. Deming'],['/people/david_deming'],January 2014,,,,,,,
11613,57,Coal and the European Industrial Revolution,/papers/w19802,19802,"['Alan Fernihough', ""Kevin Hjortshøj O'Rourke""]","['/people/alan_fernihough', '/people/kevin_orourke']",January 2014,,,,,,,
11614,58,"Public Goods, Hidden Income, and Tax Evasion: Some Nonstandard Results from the Warm-Glow Model",/papers/w19804,19804,['Daniel M. Hungerman'],['/people/daniel_hungerman'],January 2014,,,,,,,
11615,59,Motivating Migrants: A Field Experiment on Financial Decision-Making in Transnational Households,/papers/w19805,19805,"['Ganesh Seshan', 'Dean Yang']","['/people/ganesh_seshan', '/people/dean_yang']",January 2014,,,,,,,
11616,60,Corporate Governance and Risk Management at Unprotected Banks: National Banks in the 1890s,/papers/w19806,19806,"['Charles W. Calomiris', 'Mark Carlson']","['/people/charles_calomiris', '/people/mark_carlson']",January 2014,,,,,,,
11617,61,Special Interests and the Media: Theory and an Application to Climate Change,/papers/w19807,19807,['Jesse M. Shapiro'],['/people/jesse_shapiro'],January 2014,,,,,,,
11618,62,"Rainfall Forecasts, Weather and Wages over the Agricultural Production Cycle",/papers/w19808,19808,"['Mark R. Rosenzweig', 'Christopher Udry']","['/people/mark_rosenzweig', '/people/christopher_udry']",January 2014,,,,,,,
11619,63,Powerful Independent Directors,/papers/w19809,19809,"['Kathy Fogel', 'Liping Ma', 'Randall Morck']","['/people/kathy_fogel', '/people/liping_ma', '/people/randall_morck']",January 2014,,,,,,,
11620,64,Missing Gains from Trade?,/papers/w19810,19810,"['Marc J. Melitz', 'Stephen J. Redding']","['/people/marc_melitz', '/people/stephen_redding']",January 2014,,,,,,,
11621,65,The Price of Political Uncertainty: Theory and Evidence from the Option Market,/papers/w19812,19812,"['Bryan Kelly', 'Lubos Pastor', 'Pietro Veronesi']","['/people/bryan_kelly', '/people/lubos_pastor', '/people/pietro_veronesi']",January 2014,,,,,,,
11622,66,"Risk, Insurance and Wages in General Equilibrium",/papers/w19811,19811,"['Ahmed Mushfiq Mobarak', 'Mark Rosenzweig']","['/people/ahmed_mobarak', '/people/mark_rosenzweig']",January 2014,,,,,,,
11623,67,State Capacity and Economic Development: A Network Approach,/papers/w19813,19813,"['Daron Acemoglu', 'Camilo García-Jimeno', 'James A. Robinson']","['/people/daron_acemoglu', '/people/camilo_garcia-jimeno', '/people/james_robinson']",January 2014,,,,,,,
11624,68,Market Set-Up in Advance of Federal Reserve Policy Decisions,/papers/w19814,19814,"['Dick van Dijk', 'Robin L. Lumsdaine', 'Michel van der Wel']","['/people/dick_vandijk', '/people/robin_lumsdaine', '/people/michel_van_der_wel']",January 2014,,,,,,,
11625,69,Tax Benefits to Housing and Inefficiencies in Location and Consumption,/papers/w19815,19815,"['David Albouy', 'Andrew Hanson']","['/people/david_albouy', '/people/andrew_hanson']",January 2014,,,,,,,
11626,70,Misinformed Speculators and Mispricing in the Housing Market,/papers/w19817,19817,"['Alex Chinco', 'Christopher Mayer']","['/people/alexander_chinco', '/people/christopher_mayer']",January 2014,,,,,,,
11627,71,When Real Estate is the Only Game in Town,/papers/w19798,19798,"['Hyun-Soo Choi', 'Harrison Hong', 'Jeffrey Kubik', 'Jeffrey P. Thompson']","['/people/hyun_choi', '/people/harrison_hong', '/people/jeffrey_kubik', '/people/jeffrey_p_thompson']",January 2014,,,,,,,
11628,72,Governing Misvalued Firms,/papers/w19799,19799,"['Dalida Kadyrzhanova', 'Matthew Rhodes-Kropf']","['/people/dkadyrzh', '/people/matthew_rhodeskropf']",January 2014,,,,,,,
11629,73,The Industrial Organization of Health Care Markets,/papers/w19800,19800,"['Martin Gaynor', 'Kate Ho', 'Robert Town']","['/people/martin_gaynor', '/people/kate_ho', '/people/robert_town']",January 2014,,,,,,,
11630,74,Cross Border Effects of State Health Technology Regulation,/papers/w19801,19801,"['Jill R. Horwitz', 'Daniel Polsky']","['/people/jill_horwitz', '/people/daniel_polsky']",January 2014,,,,,,,
11631,75,Media Influences on Social Outcomes: The Impact of MTV's 16 and Pregnant on Teen Childbearing,/papers/w19795,19795,"['Melissa S. Kearney', 'Phillip B. Levine']","['/people/melissa_kearney', '/people/phillip_levine']",January 2014,,,,,,,
11632,76,Origins of Stock Market Fluctuations,/papers/w19818,19818,"['Daniel L. Greenwald', 'Martin Lettau', 'Sydney C. Ludvigson']","['/people/daniel_greenwald', '/people/martin_lettau', '/people/sydney_ludvigson']",January 2014,,,,,,,
11633,77,Why and Wherefore of Increased Scientific Collaboration,/papers/w19819,19819,"['Richard B. Freeman', 'Ina Ganguli', 'Raviv Murciano-Goroff']","['/people/richard_freeman', '/people/ina_ganguli', '/people/raviv_murciano-goroff']",January 2014,,,,,,,
11634,78,The Information Value of Online Social Networks: Lessons from Peer-to-Peer Lending,/papers/w19820,19820,"['Seth Freedman', 'Ginger Zhe Jin']","['/people/seth_freedman', '/people/ginger_jin']",January 2014,,,,,,,
11635,79,A Theory of Income Taxation under Multidimensional Skill Heterogeneity,/papers/w19822,19822,"['Casey Rothschild', 'Florian Scheuer']","['/people/casey_rothschild', '/people/florian_scheuer']",January 2014,,,,,,,
11636,80,How Sticky Wages in Existing Jobs Can Affect Hiring,/papers/w19821,19821,"['Mark Bils', 'Yongsung Chang', 'Sun-Bin Kim']","['/people/mark_bils', '/people/yongsung_chang', '/people/sun-bin_kim']",January 2014,,,,,,,
11637,81,Recovery from Financial Crises: Evidence from 100 Episodes,/papers/w19823,19823,"['Carmen M. Reinhart', 'Kenneth S. Rogoff']","['/people/carmen_reinhart', '/people/kenneth_rogoff']",January 2014,,,,,,,
11638,82,For a Few Dollars More: Reserves and Growth in Times of Crises,/papers/w19791,19791,"['Matthieu Bussière', 'Gong Cheng', 'Menzie D. Chinn', 'Noëmie Lisack']","['/people/matthieu_bussiere', '/people/gong_cheng', '/people/menzie_chinn', '/people/noemie_lisack']",January 2014,,,,,,,
11639,83,Shrinkage Estimation of High-Dimensional Factor Models with Structural Instabilities,/papers/w19792,19792,"['Xu Cheng', 'Zhipeng Liao', 'Frank Schorfheide']","['/people/xu_cheng', '/people/zhipeng_liao', '/people/frank_schorfheide']",January 2014,,,,,,,
11640,84,The Housing Market Impacts of Shale Gas Development,/papers/w19796,19796,"['Lucija Muehlenbachs', 'Elisheba Spiller', 'Christopher Timmins']","['/people/lucija_muehlenbachs', '/people/beia_spiller', '/people/christopher_timmins']",January 2014,,,,,,,
11641,85,Does Planning Regulation Protect Independent Retailers?,/papers/w19797,19797,['Raffaella Sadun'],['/people/raffaella_sadun'],January 2014,,,,,,,
11642,86,The Employment Effect of Terminating Disability Benefits,/papers/w19793,19793,['Timothy J. Moore'],['/people/timothy_moore'],January 2014,,,,,,,
11643,87,Direct to Consumer Advertising of Pharmaceutical Drugs: Information and Persuasion,/papers/w19794,19794,"['Talia Bar', 'Dean R. Lillard']","['/people/talia_bar', '/people/dean_lillard']",January 2014,,,,,,,
11644,88,Aiding Decision-Making to Reduce the Impacts of Climate Change,/papers/w19776,19776,"['Howard Kunreuther', 'Elke U. Weber']","['/people/howard_kunreuther', '/people/elke_weber']",January 2014,,,,,,,
11645,89,Do In-Work Tax Credits Serve as a Safety Net?,/papers/w19785,19785,"['Marianne Bitler', 'Hilary Hoynes', 'Elira Kuka']","['/people/marianne_bitler', '/people/hilary_hoynes', '/people/elira_kuka']",January 2014,,,,,,,
